organization,name,full_name,stargazers_count,language,created_at,updated_at,homepage,fork,description
g0v,election-village,g0v/election-village,6,JavaScript,2014-08-03T08:35:07Z,2015-04-28T12:00:24Z,,False,crawler for 2010 borough chief election candidate list and result
g0v,er.mohw,g0v/er.mohw,23,LiveScript,2014-08-08T14:24:56Z,2015-09-21T04:27:13Z,,False,ER information
g0v,er-map,g0v/er-map,2,JavaScript,2014-08-10T19:19:39Z,2015-02-20T05:22:58Z,,False,
g0v,NoUseBuildingTool,g0v/NoUseBuildingTool,0,Python,2014-08-12T17:12:21Z,2014-08-12T17:14:37Z,,False,some tool to parse original data
g0v,5stardata.info,g0v/5stardata.info,1,JavaScript,2014-08-14T10:07:10Z,2014-08-21T05:48:03Z,http://5stardata.info/,True,Information around TimBL's 5 star Open Data plan
g0v,VoteforClimate,g0v/VoteforClimate,2,,2014-08-30T09:32:17Z,2014-09-27T14:52:49Z,,False,氣候選戰 Vote for Climate
g0v,projectV,g0v/projectV,17,JavaScript,2014-08-31T03:44:37Z,2015-11-05T04:39:56Z,,False,Victory is my middle name
g0v,cec,g0v/cec,5,LiveScript,2014-09-06T18:24:21Z,2014-10-05T05:21:39Z,,False,Central Election Commission
g0v,moedict-data-terms,g0v/moedict-data-terms,0,Shell,2014-09-16T08:54:36Z,2014-11-23T09:19:04Z,,False,開放語料庫專案
g0v,poll,g0v/poll,4,JavaScript,2014-09-20T07:52:29Z,2014-09-22T02:53:42Z,,False,2014全臺投開票所
g0v,facebook2parse,g0v/facebook2parse,0,CSS,2014-10-04T03:43:48Z,2014-10-04T06:09:58Z,,False,
g0v,TWRadiationAndroid,g0v/TWRadiationAndroid,2,Java,2014-10-04T09:08:33Z,2014-12-17T08:02:42Z,,False,
g0v,d3visualization,g0v/d3visualization,3,CSS,2014-10-07T16:18:28Z,2014-10-10T01:10:36Z,,True,An alternative gallery for d3.js
g0v,tmsearch,g0v/tmsearch,0,LiveScript,2014-10-09T14:52:00Z,2014-10-11T02:35:17Z,,False,trademark search from tipo.gov.tw
g0v,project-hub-mockup,g0v/project-hub-mockup,3,JavaScript,2014-10-10T05:11:48Z,2014-12-20T07:56:42Z,,False,mockups for the new g0v project hub
g0v,5050,g0v/5050,0,CSS,2014-10-12T14:13:52Z,2014-10-12T15:23:12Z,http://g0v.github.io/5050/,False,
g0v,decent.tw,g0v/decent.tw,0,LiveScript,2014-10-13T19:52:14Z,2014-10-13T20:07:34Z,https://decent.tw,False,Explore de¢ent brands / 台灣的老闆都很 Decent 的，這一定有什麼誤會
g0v,foundationtw,g0v/foundationtw,4,PHP,2014-10-15T17:19:42Z,2015-09-08T15:17:49Z,,True,
g0v,research_time,g0v/research_time,0,,2014-10-19T12:41:36Z,2014-10-19T12:41:36Z,,False,碩博研究/畢業時間統計
g0v,oh-my-hub,g0v/oh-my-hub,3,LiveScript,2014-10-31T15:54:37Z,2014-12-19T05:30:15Z,,False,this is in very early stage now. don't use it
g0v,moedict-design,g0v/moedict-design,0,,2014-11-02T09:22:03Z,2014-11-02T09:24:17Z,,False,Design assets and style guide for moedict projects
g0v,TWRadiationApp-backend,g0v/TWRadiationApp-backend,0,PHP,2014-11-03T13:25:48Z,2014-11-03T13:47:06Z,,False,
g0v,react-zh-stroker,g0v/react-zh-stroker,2,JavaScript,2014-11-22T10:13:06Z,2015-03-28T18:09:39Z,,False,A stroke drawing React component for zh-stroke-data.
g0v,slap,g0v/slap,0,,2014-11-22T21:28:09Z,2014-11-22T21:28:09Z,,False,
g0v,process-bulletin-cec-pdf,g0v/process-bulletin-cec-pdf,1,Perl,2014-11-22T21:58:06Z,2015-05-13T10:40:37Z,,False,
g0v,ppt,g0v/ppt,11,JavaScript,2014-11-30T14:03:18Z,2015-11-04T22:29:49Z,http://promisetw.herokuapp.com/,False,政治承諾追蹤網 Political Promise Tracker
g0v,goban,g0v/goban,2,HTML,2014-12-08T07:02:13Z,2015-04-23T07:14:21Z,http://goban.tw,False,hacker's goban
g0v,project-hub,g0v/project-hub,0,,2014-12-10T11:04:41Z,2014-12-11T03:00:38Z,,False,project hub (read only version)
g0v,vtaiwan.tw,g0v/vtaiwan.tw,7,HTML,2014-12-20T07:22:12Z,2015-10-28T14:15:48Z,https://g0v.hackpad.com/oWRxOF4ilfx,False,行政院法規線上諮詢系統
g0v,vtw.link,g0v/vtw.link,0,JavaScript,2014-12-20T07:26:52Z,2015-01-05T05:46:23Z,https://g0v.hackpad.com/oWRxOF4ilfx,False,行政院法規形成文件彙整發佈區
g0v,react-ask-app,g0v/react-ask-app,2,CSS,2014-12-20T07:47:49Z,2014-12-23T12:53:04Z,,True,isomorhpic app for asking candidates with policies
g0v,tcbus,g0v/tcbus,2,CSS,2014-12-20T13:40:54Z,2015-08-14T05:35:09Z,,False,臺中市公車地圖 (採用 leaflet 連 OSM 底圖)
g0v,inviteyoself,g0v/inviteyoself,2,Clojure,2014-12-23T06:26:53Z,2015-05-03T15:31:04Z,http://join.g0v.today,True,Allow people to invite themselves to your slack team.
g0v,slack-irc-plugin,g0v/slack-irc-plugin,9,JavaScript,2014-12-23T06:34:08Z,2015-11-08T23:28:10Z,,True,Slack plugin to sync IRC with your slack.com account
g0v,don-constitute,g0v/don-constitute,0,JavaScript,2014-12-23T07:59:43Z,2015-05-04T18:13:19Z,,False,動民主 x 公民憲政會議草根論壇 = 動憲法
g0v,urbancodeg0vtw,g0v/urbancodeg0vtw,2,HTML,2014-12-29T04:02:23Z,2015-06-12T19:14:50Z,,False,開放都市計畫
g0v,gitbook-plugin-discourse,g0v/gitbook-plugin-discourse,4,JavaScript,2014-12-30T08:59:04Z,2015-04-20T17:07:12Z,,False,
g0v,crowdfunding-gitbook,g0v/crowdfunding-gitbook,4,Shell,2014-12-30T15:37:29Z,2015-02-11T08:41:53Z,,False,vTaiwan 數位商務模式：群眾募資
g0v,closelyheld-gitbook,g0v/closelyheld-gitbook,0,Shell,2015-01-05T07:53:24Z,2015-02-11T08:42:06Z,,False,vTaiwan 數位商務模式：閉鎖型公司
g0v,CWN-editr,g0v/CWN-editr,0,JavaScript,2015-01-18T05:26:55Z,2015-01-18T05:32:04Z,http://140.112.147.131/editr/,True,an editor for Chinese Wordnet
g0v,itaigi,g0v/itaigi,6,JavaScript,2015-01-18T07:15:46Z,2015-10-19T11:39:57Z,http://itaigi.tw/,False,新台語·運動
g0v,etax-gitbook,g0v/etax-gitbook,0,Shell,2015-01-29T07:53:13Z,2015-02-11T08:41:26Z,,False,vTaiwan 數位商務模式：網路交易課稅 
g0v,telework-gitbook,g0v/telework-gitbook,0,JavaScript,2015-02-09T09:02:04Z,2015-02-15T13:40:00Z,,False,vTaiwan 數位生活：電傳勞動
g0v,consumer-protection-gitbook,g0v/consumer-protection-gitbook,0,JavaScript,2015-02-09T09:14:27Z,2015-02-15T11:30:52Z,,False,vTaiwan 數位公民環境：網路消費者保護
g0v,personal-data-protection-gitbook,g0v/personal-data-protection-gitbook,0,JavaScript,2015-02-09T09:20:46Z,2015-02-15T20:22:35Z,,False, vTaiwan 數位公民環境：個人資料利用與去識別化
g0v,data-levy-gitbook,g0v/data-levy-gitbook,0,JavaScript,2015-02-10T03:22:02Z,2015-02-15T11:30:33Z,,False,vTaiwan 數位公民環境：開放資料例外收費原則
g0v,closelyheld-ref1.vtaiwan.tw,g0v/closelyheld-ref1.vtaiwan.tw,1,LiveScript,2015-02-10T04:27:52Z,2015-03-03T12:00:31Z,https://closelyheld-ref1.vtaiwan.tw,False, 「閉鎖性股份有限公司」草案（邵老師團隊版）
g0v,distant-education-gitbook,g0v/distant-education-gitbook,0,JavaScript,2015-02-11T07:08:26Z,2015-04-28T05:17:07Z,https://g0v.github.io/distant-education-gitbook/,False,vTaiwan 數位生活：遠距教育
g0v,telemedicine-gitbook,g0v/telemedicine-gitbook,0,JavaScript,2015-02-11T07:25:06Z,2015-08-05T09:22:10Z,,False,vTaiwan 數位生活：遠距健康照護
g0v,howsfood-mockup,g0v/howsfood-mockup,1,CSS,2015-02-17T15:01:55Z,2015-02-23T02:49:29Z,,False,web and app for howsfood market
g0v,closelyheld-ref1-gitbook,g0v/closelyheld-ref1-gitbook,0,JavaScript,2015-03-01T09:48:35Z,2015-03-01T13:33:09Z,,False,vTaiwan 閉鎖型公司：草案 #1
g0v,leve1up,g0v/leve1up,0,,2015-03-11T12:18:40Z,2015-03-11T12:18:40Z,,False,"deprecated leve1up repo, redirect to g0v.tw"
g0v,koktai,g0v/koktai,11,HTML,2015-03-11T16:26:15Z,2015-07-11T05:51:51Z,https://g0v.github.io/koktai/,False, 吳守禮《國臺對照活用辭典》電子化
g0v,closelyheld-spec-gitbook,g0v/closelyheld-spec-gitbook,0,JavaScript,2015-03-15T15:41:38Z,2015-03-17T02:08:03Z,https://g0v.github.io/closelyheld-spec-gitbook/1,False,vTaiwan 閉鎖型公司：具體建議
g0v,crowdfunding-spec-gitbook,g0v/crowdfunding-spec-gitbook,0,JavaScript,2015-03-15T18:47:38Z,2015-03-17T02:07:53Z,https://g0v.github.io/crowdfunding-spec-gitbook/1,False,vTaiwan 股權式群募：具體建議
g0v,etax-spec-gitbook,g0v/etax-spec-gitbook,0,JavaScript,2015-03-15T19:44:53Z,2015-04-30T19:26:26Z,,False,vTaiwan 網路交易課稅：具體建議
g0v,crowdfunding-ref1-gitbook,g0v/crowdfunding-ref1-gitbook,0,JavaScript,2015-03-18T10:18:12Z,2015-03-20T04:48:04Z,,False,
g0v,idskage,g0v/idskage,3,JavaScript,2015-03-28T09:45:30Z,2015-03-29T01:26:27Z,,False,Generate Kage glyph format from IDS
g0v,ask-sorting-statements,g0v/ask-sorting-statements,0,JavaScript,2015-03-28T13:01:18Z,2015-04-18T09:04:14Z,,False,
g0v,kage.json,g0v/kage.json,0,LiveScript,2015-04-17T16:00:37Z,2015-04-21T13:04:07Z,,False,parse KAGE format to JSON for future use
g0v,react.vtaiwan.tw,g0v/react.vtaiwan.tw,20,JavaScript,2015-04-24T07:56:02Z,2015-11-04T22:27:28Z,https://g0v.hackpad.com/vTaiwan-2.0-5Rpzv7bxLlw,False,行政院法規線上諮詢系統 界面 2.0
g0v,data-levy-spec-gitbook,g0v/data-levy-spec-gitbook,0,JavaScript,2015-04-27T14:23:05Z,2015-04-27T18:56:09Z,,False,vTaiwan 開放資料例外收費原則：具體建議
g0v,distant-education-spec-gitbook,g0v/distant-education-spec-gitbook,0,JavaScript,2015-04-28T17:03:07Z,2015-04-29T03:43:18Z,https://g0v.github.io/distant-education-spec-gitbook/,False, vTaiwan 遠距教育：具體建議 
g0v,closelyheld-act1-gitbook,g0v/closelyheld-act1-gitbook,0,JavaScript,2015-04-29T18:39:56Z,2015-05-01T03:24:16Z,https://g0v.github.io/closelyheld-act1-gitbook/,False,vTaiwan 閉鎖型公司：公司法部分條文修正草案
g0v,infosecurity-gitbook,g0v/infosecurity-gitbook,0,JavaScript,2015-05-04T02:17:23Z,2015-05-07T10:32:06Z,http://g0v.github.io/infosecurity-gitbook,False,vTaiwan — 資安管理
g0v,chikage,g0v/chikage,4,LiveScript,2015-05-06T18:06:02Z,2015-08-24T03:54:07Z,,False,KAGE data API server and a HTML5 glyph editor
g0v,pdf-to-markdown,g0v/pdf-to-markdown,0,Python,2015-05-23T16:43:23Z,2015-05-23T16:43:24Z,,True,Convert PDF files into markdown files
g0v,citation_transition,g0v/citation_transition,2,,2015-05-30T03:55:52Z,2015-07-11T05:51:05Z,,False,從康熙字典到萌典的引用變遷
g0v,animal.coa,g0v/animal.coa,4,HTML,2015-05-30T10:02:31Z,2015-09-07T09:24:23Z,https://g0v.hackpad.com/JBhVDOPxhxe,False,各縣市公立動物收容所資訊統整系統
g0v,cyberbullying-gitbook,g0v/cyberbullying-gitbook,2,JavaScript,2015-06-09T11:16:08Z,2015-11-05T10:13:32Z,https://g0v.github.io/cyberbullying-gitbook/,False,vTaiwan 數位公民環境：網路霸凌
g0v,AgriMed,g0v/AgriMed,0,,2015-06-13T03:41:08Z,2015-06-13T03:42:45Z,,False,醫農的 repository (frontend)
g0v,z0y,g0v/z0y,10,JavaScript,2015-06-13T03:50:46Z,2015-10-03T11:02:54Z,http://cdn.rawgit.com/g0v/z0y/v3/,False,零時字引－部件筆劃查字
g0v,AOD,g0v/AOD,0,JavaScript,2015-06-13T04:51:57Z,2015-06-13T10:01:54Z,,False,河圖
g0v,data-design,g0v/data-design,6,HTML,2015-06-19T02:11:01Z,2015-08-23T08:35:11Z,https://www.gitbook.com/book/g0v/data-design,True,Data + Design Traditional Chinese Edition
g0v,urbancode-commission,g0v/urbancode-commission,1,HTML,2015-06-26T16:39:41Z,2015-09-06T05:13:37Z,,False,開放都市計畫-都委會會議紀錄資料庫
g0v,color,g0v/color,4,HTML,2015-06-28T06:20:49Z,2015-07-01T15:30:06Z,http://g0v.github.io/color,False,
g0v,blood,g0v/blood,10,JavaScript,2015-06-29T15:51:37Z,2015-09-06T01:49:59Z,,False,
g0v,hackeditr,g0v/hackeditr,0,JavaScript,2015-07-08T15:42:34Z,2015-08-07T14:55:56Z,,False,
g0v,ppt-commitment-parser,g0v/ppt-commitment-parser,0,JavaScript,2015-07-11T12:40:15Z,2015-07-13T14:27:48Z,,False,將施政報告或施政綱要轉換成 CSV 的工具。
g0v,personal-data-protection-spec-gitbook,g0v/personal-data-protection-spec-gitbook,0,JavaScript,2015-07-13T07:45:23Z,2015-07-13T08:16:33Z,,False, vTaiwan 個資利用與去識別化：具體建議
g0v,cchelper,g0v/cchelper,4,JavaScript,2015-07-14T17:18:03Z,2015-10-26T09:07:18Z,https://g0v.github.io/cchelper/,False,CC授權小幫手
g0v,data-levy-ref1-gitbook,g0v/data-levy-ref1-gitbook,0,JavaScript,2015-07-17T07:13:56Z,2015-07-17T09:02:58Z,https://g0v.github.io/data-levy-ref1-gitbook/,False,資料分類及授權利用：草案 #1
g0v,hakka_elearning,g0v/hakka_elearning,1,Python,2015-07-22T07:13:31Z,2015-09-09T12:38:57Z,,False,客語能力認證 資料檔
g0v,ideograph-on-demand,g0v/ideograph-on-demand,0,,2015-07-26T14:05:43Z,2015-07-26T14:35:34Z,,False,Generate CJK ideogram given an expression.
g0v,nowin_core,g0v/nowin_core,20,Python,2015-08-03T05:48:33Z,2015-11-06T05:16:31Z,,False,Nowin core library
g0v,bMagic,g0v/bMagic,2,JavaScript,2015-08-22T05:57:08Z,2015-08-24T08:36:06Z,,False,
g0v,react.addressbook,g0v/react.addressbook,1,JavaScript,2015-08-23T14:32:33Z,2015-11-08T16:27:35Z,http://hackfoldr.org/kuansim/g6v6MpyacFb,True,g0v kuansim addressbook rewrite in reactjs
g0v,Translate4you,g0v/Translate4you,0,Python,2015-10-03T09:05:02Z,2015-10-03T09:05:48Z,,False,關鍵字的萬國語生產器
g0v,cuora,g0v/cuora,0,JavaScript,2015-10-24T03:46:29Z,2015-11-01T07:26:24Z,http://g0v.github.io/cuora/,False,救救食蛇龜
g0v,loopin_android,g0v/loopin_android,0,Java,2015-10-24T04:07:44Z,2015-10-24T06:50:10Z,,False,
g0v,loopin_web,g0v/loopin_web,0,,2015-10-24T04:08:36Z,2015-10-24T06:55:56Z,,False,
g0v,loopin_ios,g0v/loopin_ios,0,,2015-10-24T04:09:11Z,2015-10-24T04:11:16Z,,False,
g0v,loopin_backend,g0v/loopin_backend,0,Ruby,2015-10-24T04:10:05Z,2015-11-08T13:21:28Z,,False,
g0v,awesome-tw-openagri,g0v/awesome-tw-openagri,2,,2015-10-25T12:29:47Z,2015-10-25T17:52:44Z,,False,整理農業開放資料相關資源與專案
g0v,aid-sync,g0v/aid-sync,0,JavaScript,2015-11-03T16:17:50Z,2015-11-03T16:18:06Z,,False,get aid status from gov
g0v,powergrid,g0v/powergrid,0,Java,2015-11-11T21:04:46Z,2015-11-11T21:08:13Z,,False,An Android app for finding corresponding WGS coordinates for Taiwan power grid coordinates
g0v,bopomofo-standard-gitbook,g0v/bopomofo-standard-gitbook,2,,2015-11-12T08:31:49Z,2015-11-14T03:09:06Z,,False,國語注音符號手冊 Gitbook
g0v,punctuation-standard-gitbook,g0v/punctuation-standard-gitbook,1,,2015-11-14T03:23:03Z,2015-11-14T03:28:51Z,,False,重訂標點符號手冊 Gitbook 
g0v,moedict-data-gieumunmiang,g0v/moedict-data-gieumunmiang,0,,2015-11-14T06:53:27Z,2015-11-14T06:53:56Z,,False,狗問名客博資料集
civio,dondevanmisimpuestos.es-v1-obsoleto,civio/dondevanmisimpuestos.es-v1-obsoleto,6,JavaScript,2010-12-11T22:02:09Z,2014-10-28T08:59:40Z,,False,Visualización de los Presupuestos Generales del Estado
civio,tuderechoasaber.es-countdown,civio/tuderechoasaber.es-countdown,1,Ruby,2012-01-29T23:16:05Z,2013-12-27T13:31:48Z,http://www.tuderechoasaber.es,False,Temporary teaser page
civio,tuderechoasaber-theme,civio/tuderechoasaber-theme,4,HTML,2012-02-05T21:38:59Z,2015-04-21T10:41:46Z,,False,tuderechoasaber.es theme for Alaveteli
civio,civio-theme-obsolete,civio/civio-theme-obsolete,1,PHP,2012-07-11T16:01:38Z,2014-01-16T18:59:52Z,,False,Wordpress theme for OLD civio.es site
civio,politwoops-tweet-collector,civio/politwoops-tweet-collector,1,Python,2012-10-11T00:48:02Z,2013-12-25T14:16:41Z,,True,Python workers that collect tweets from the twitter streaming api and track deletions
civio,politwoops,civio/politwoops,0,Ruby,2012-10-13T11:47:20Z,2013-12-25T14:38:40Z,,True,Politwoops web front end
civio,civio,civio/civio,11,,2012-10-25T12:49:12Z,2015-11-03T09:36:05Z,,False,"Civio: config files, documents..."
civio,boe,civio/boe,0,Ruby,2012-12-15T11:24:57Z,2015-01-22T14:13:51Z,,False,"Fetching and parsing BOE bulletins. [Messy, needs cleaning up.]"
civio,indultometro,civio/indultometro,14,HTML,2013-01-29T16:12:29Z,2015-11-07T12:07:38Z,,False,El indultómetro
civio,cnmv-parser,civio/cnmv-parser,2,Ruby,2013-05-05T17:14:22Z,2013-10-15T22:35:27Z,,False,Parsers for data held in the CNMV site
civio,paparazzo,civio/paparazzo,0,Ruby,2013-05-14T23:12:02Z,2013-12-31T23:00:36Z,,False,Helper scripts to download graphical archives related to quienmanda.es
civio,quienmanda-teaser,civio/quienmanda-teaser,0,CSS,2013-06-11T21:26:48Z,2013-10-17T23:33:55Z,,False,Teaser for quienmanda.es
civio,espanaenllamas-obsolete,civio/espanaenllamas-obsolete,2,PHP,2013-07-23T15:01:57Z,2015-08-11T08:19:54Z,,False,
civio,alaveteli,civio/alaveteli,0,Ruby,2013-07-26T17:58:28Z,2013-10-15T22:32:07Z,http://alaveteli.org,True,Provide a Freedom of Information request system for your jurisdiction
civio,quienmanda.es,civio/quienmanda.es,26,Ruby,2013-07-29T18:52:30Z,2015-11-03T11:37:44Z,http://quienmanda.es,False,Map of power relations in Spain. TheyRule meets Pinterest.
civio,guateinformada-theme,civio/guateinformada-theme,0,CSS,2013-12-01T14:16:34Z,2014-01-18T18:08:53Z,,False,Alaveteli theme for guateinformada.org.gt
civio,civio.es,civio/civio.es,0,PHP,2014-01-16T19:00:32Z,2015-03-02T14:52:58Z,,False,Wordpress theme for civio.es. Based on Nash.
civio,pge-parser,civio/pge-parser,7,Ruby,2014-04-21T19:52:29Z,2015-08-06T10:30:51Z,,False,Parser de los Presupuestos Generales del Estado
civio,ccaa-budget-summaries,civio/ccaa-budget-summaries,0,Ruby,2014-10-18T10:13:03Z,2014-10-18T10:14:28Z,,False,Descarga resúmenes de los presupuestos de las CCAA de la web del Ministerio de Economía
civio,presupuesto-mostoles,civio/presupuesto-mostoles,1,CSS,2015-02-02T01:22:39Z,2015-07-20T21:22:38Z,,False,Adaptación de DVMI para los presupuestos de Móstoles
civio,presupuesto-torrelodones,civio/presupuesto-torrelodones,0,CSS,2015-02-08T17:32:26Z,2015-03-22T19:41:28Z,,False,Adaptación de DVMI para los presupuestos de Torrelodones
civio,tuderechoasaber-blog-theme,civio/tuderechoasaber-blog-theme,0,JavaScript,2015-02-09T03:08:05Z,2015-02-11T15:52:04Z,,False,Wordpress theme for tuderechoasaber.es blog
civio,espanopoly,civio/espanopoly,0,CSS,2015-02-20T17:37:32Z,2015-05-01T20:56:19Z,http://espanopoly.com,False,Web del libro Españopoly
civio,presupuesto-rubi,civio/presupuesto-rubi,2,CSS,2015-02-25T10:12:46Z,2015-10-14T10:34:46Z,,False,Adaptación de DVMI para los presupuestos de Rubí
civio,onodo.org,civio/onodo.org,18,CSS,2015-03-02T18:09:41Z,2015-10-04T04:26:05Z,,False,Análisis de redes para todos
civio,informe2014,civio/informe2014,0,HTML,2015-03-26T09:24:39Z,2015-07-07T08:35:35Z,,False,Informe de gestión de Civio 2014
civio,medicamentalia-teaser,civio/medicamentalia-teaser,0,CSS,2015-04-06T20:33:40Z,2015-06-21T17:44:24Z,,False,Web Teaser de Medicamentalia
civio,presupuesto-dvmi,civio/presupuesto-dvmi,2,CSS,2015-04-10T21:10:39Z,2015-04-24T16:35:25Z,,False,Theme para los Presupuestos Generales del Estado (DVMI)
civio,medicamentalia-theme,civio/medicamentalia-theme,1,CSS,2015-05-28T08:56:37Z,2015-08-10T14:45:43Z,http://medicamentalia.org,False,First world prices. Third world treatments
civio,party-register,civio/party-register,8,Ruby,2015-05-30T09:22:04Z,2015-11-05T02:54:05Z,,False,Scraper para el Registro de Partidos Políticos del Ministerio de Interior
civio,subvenciones-municipales-2015,civio/subvenciones-municipales-2015,5,Ruby,2015-05-30T16:15:53Z,2015-06-01T09:00:58Z,,False,Cálculo de las subvenciones recibidas por partidos políticos en las elecciones municipales 2015
civio,quiencobralaobra-teaser,civio/quiencobralaobra-teaser,0,CSS,2015-07-24T09:46:23Z,2015-07-24T10:11:33Z,,False,Web Teaser de ¿Quién cobra la obra?
civio,espanaenllamas-theme,civio/espanaenllamas-theme,0,PHP,2015-07-30T23:05:05Z,2015-07-30T23:06:18Z,,False,Wordpress theme for España en Llamas
civio,propuestas-civio,civio/propuestas-civio,0,CSS,2015-09-16T17:16:31Z,2015-10-06T16:17:59Z,http://propuestas.civio.es/,False,Propuestas Civio
openkratio,seville-spending,openkratio/seville-spending,0,,2012-09-09T10:00:00Z,2013-12-10T09:57:58Z,,True,Sevilla (Spain) spending budget transformation from PDF to CSV
openkratio,2012-event-datandalus,openkratio/2012-event-datandalus,1,JavaScript,2012-10-07T18:09:54Z,2013-10-09T08:11:19Z,,False,Repositorio del código utilizado para la web del 2º Evento OpenDataSev
openkratio,calidad-aguas,openkratio/calidad-aguas,1,Ruby,2012-10-15T18:20:54Z,2013-11-26T20:30:36Z,,False,Scrapping y datos de la calidad de aguas en España
openkratio,opendatasev-recuerdos,openkratio/opendatasev-recuerdos,0,,2012-10-28T22:48:26Z,2013-10-06T16:23:21Z,,False,Recursos del grupo de trabajo de opendatasevilla.
openkratio,proyecto-colibri,openkratio/proyecto-colibri,33,Python,2013-03-11T07:45:56Z,2015-08-04T16:43:41Z,proyectocolibri.es,False,Codigo fuente del Proyecto Colibri
openkratio,ugr-presupuestos,openkratio/ugr-presupuestos,2,,2013-03-24T19:45:51Z,2013-10-03T01:21:40Z,,True,Extracción de datos del PDF de presupuestos de la UGR
openkratio,whats-openkratio,openkratio/whats-openkratio,0,CSS,2013-05-14T09:54:44Z,2013-12-04T16:34:16Z,,False,This is a presentation about What OpenKratio is and also we show two of our projects (#AdoptaUnaPlaya y #ProyectoColibri)
openkratio,opendata-lobasico,openkratio/opendata-lobasico,0,CSS,2013-05-23T13:44:06Z,2013-12-12T09:14:31Z,http://openkratio.github.io/opendata-lobasico,False,Presentacion acerca de los mas importantes y relevantes principios de los datos abiertos y sus practicas
openkratio,ColibriBook,openkratio/ColibriBook,5,Java,2013-06-25T20:05:47Z,2015-01-22T07:16:07Z,https://play.google.com/store/apps/details?id=es.openkratio.colibribook,False,Tu agenda de contactos para Android de tus representantes politicos  en el Congreso de los Diputados (España)
openkratio,sevilla-presus13,openkratio/sevilla-presus13,0,Python,2013-09-11T17:36:40Z,2013-09-21T23:05:02Z,,True,A simple PDF transcription application for PyBossa
